speaker_id,wav_number,file_size,speech_duration,gender,channel
S0358,126,99560,3109,F,1
S0358,336,212910,6652,F,1
S0358,107,148778,4647,F,1
S0358,27,236364,7385,F,1
S0358,77,157552,4922,F,1
S0358,323,102860,3213,F,1
S0358,299,269388,8417,F,1
S0358,130,121160,3784,F,1
S0358,243,145708,4552,F,1
S0358,313,95466,2981,F,1
S0358,39,151434,4730,F,1
S0358,108,173262,5413,F,1
S0358,28,106566,3328,F,1
S0358,157,114762,3584,F,1
S0358,284,206286,6445,F,1
S0358,184,97162,3034,F,1
S0358,109,78860,2463,F,1
S0358,190,116748,3647,F,1
S0358,165,92012,2874,F,1
S0358,204,97166,3035,F,1
S0358,212,109098,3407,F,1
S0358,9,115082,3594,F,1
S0358,119,100876,3151,F,1
S0358,337,130958,4091,F,1
S0358,2,116716,3646,F,1
S0358,56,90028,2812,F,1
S0358,327,89450,2793,F,1
S0358,289,136876,4276,F,1
S0358,35,97134,3034,F,1
S0358,106,110282,3444,F,1
S0358,19,79436,2481,F,1
S0358,240,112302,3508,F,1
S0358,68,295248,9225,F,1
S0358,342,116716,3646,F,1
S0358,196,215628,6737,F,1
S0358,15,214246,6693,F,1
S0358,223,100008,3123,F,1
S0358,260,174896,5464,F,1
S0358,5,87724,2740,F,1
S0358,346,127630,3987,F,1
S0358,26,116396,3636,F,1
S0358,156,163020,5093,F,1
S0358,278,123438,3856,F,1
S0358,116,102950,3215,F,1
S0358,286,96232,3005,F,1
S0358,33,124266,3881,F,1
S0358,1,77420,2418,F,1
S0358,218,121708,3802,F,1
S0358,290,142192,4442,F,1
S0358,244,168814,5274,F,1
S0358,325,195404,6105,F,1
S0358,205,140614,4392,F,1
S0358,164,125326,3915,F,1
S0358,96,106090,3313,F,1
S0358,34,100298,3132,F,1
S0358,7,84684,2645,F,1
S0358,350,129294,4039,F,1
S0358,48,129994,4060,F,1
S0358,332,120010,3748,F,1
S0358,37,197420,6168,F,1
S0358,86,165326,5165,F,1
S0358,257,113100,3533,F,1
S0358,324,121036,3781,F,1
S0358,227,145004,4530,F,1
S0358,335,128782,4023,F,1
S0358,331,133584,4173,F,1
S0358,122,182188,5692,F,1
S0358,57,199692,6239,F,1
S0358,51,226794,7085,F,1
S0358,277,132426,4136,F,1
S0358,273,130286,4070,F,1
S0358,163,126630,3955,F,1
S0358,18,178348,5572,F,1
S0358,117,192106,6001,F,1
S0358,193,164268,5132,F,1
S0358,42,179528,5608,F,1
S0358,170,125164,3910,F,1
S0358,300,162670,5082,F,1
S0358,110,216200,6754,F,1
S0358,339,145810,4555,F,1
S0358,319,89286,2788,F,1
S0358,83,155848,4868,F,1
S0358,113,151496,4732,F,1
S0358,239,123692,3864,F,1
S0358,16,135790,4242,F,1
S0358,179,106894,3339,F,1
S0358,297,207114,6470,F,1
S0226,183,147372,4604,F,1
S0226,219,139246,4350,F,1
S0226,248,93678,2926,F,1
S0226,267,209450,6543,F,1
S0226,73,99590,3110,F,1
S0226,11,109678,3426,F,1
S0226,188,192458,6012,F,1
S0226,326,161896,5057,F,1
S0226,151,126442,3949,F,1
S0226,208,191982,5998,F,1
S0226,330,182864,5713,F,1
S0226,220,113388,3542,F,1
S0226,148,116586,3641,F,1
S0226,14,114090,3563,F,1
S0226,97,164876,5151,F,1
S0226,192,150826,4711,F,1
S0226,87,158700,4958,F,1
S0226,13,207244,6475,F,1
S0226,265,243248,7600,F,1
S0226,288,104266,3256,F,1
S0226,20,105740,3303,F,1
S0226,345,145162,4534,F,1
S0226,8,188294,5882,F,1
S0226,24,160682,5019,F,1
S0226,287,137778,4304,F,1
S0226,153,123980,3873,F,1
S0226,30,105996,3311,F,1
S0226,138,197900,6183,F,1
S0226,99,165098,5157,F,1
S0226,256,108426,3386,F,1
S0226,115,145170,4535,F,1
S0226,249,154762,4834,F,1
S0226,144,160684,5020,F,1
S0226,43,182858,5712,F,1
S0226,226,169548,5297,F,1
S0226,150,192942,6028,F,1
S0226,197,189006,5905,F,1
S0226,309,177450,5543,F,1
S0226,123,189246,5912,F,1
S0226,354,224012,6999,F,1
S0226,255,104272,3257,F,1
S0226,141,105482,3294,F,1
S0226,95,109170,3410,F,1
S0226,285,216622,6768,F,1
S0226,254,187052,5844,F,1
S0226,102,144420,4511,F,1
S0226,64,219340,6853,F,1
S0226,53,274762,8584,F,1
S0226,169,184106,5751,F,1
S0226,334,104998,3279,F,1
S0226,44,149106,4658,F,1
S0226,133,161420,5043,F,1
S0226,84,145420,4543,F,1
S0226,162,129638,4049,F,1
S0226,172,116590,3642,F,1
S0226,3,133842,4181,F,1
S0226,105,102528,3202,F,1
S0226,302,99084,3095,F,1
S0226,182,118318,3696,F,1
S0226,207,105004,3280,F,1
S0226,120,141458,4419,F,1
S0226,198,243732,7615,F,1
S0226,175,140238,4381,F,1
S0226,137,211912,6620,F,1
S0226,125,225966,7060,F,1
S0226,82,124716,3896,F,1
S0226,124,100590,3142,F,1
S0226,185,108716,3396,F,1
S0226,247,224498,7014,F,1
S0226,168,169068,5282,F,1
S0226,23,154762,4834,F,1
S0226,261,114864,3588,F,1
S0226,6,106734,3334,F,1
S0226,32,151310,4727,F,1
S0226,315,161420,5043,F,1
S0226,155,203568,6360,F,1
S0226,349,135560,4234,F,1
S0226,200,192200,6004,F,1
S0226,341,233100,7283,F,1
S0226,100,105006,3280,F,1
S0226,241,116114,3627,F,1
S0226,281,123982,3873,F,1
S0226,348,131598,4111,F,1
S0226,49,230418,7199,F,1
S0226,231,146670,4582,F,1
S0226,90,103536,3234,F,1
S0226,60,160942,5028,F,1
S0226,322,172778,5397,F,1
S0226,209,195918,6121,F,1
S0226,160,160908,5027,F,1
S0226,199,120266,3756,F,1
S0226,203,136782,4273,F,1
S0226,118,134824,4211,F,1
S0226,67,134090,4188,F,1
S0226,89,135568,4235,F,1
S0226,111,105004,3280,F,1
S0226,62,181614,5674,F,1
S0226,264,139974,4372,F,1
S0226,234,142224,4443,F,1
S0226,215,110666,3456,F,1
S0226,292,144434,4512,F,1
S0226,216,99822,3118,F,1
S0226,317,141484,4420,F,1
S0226,145,216622,6768,F,1
S0226,333,150572,4704,F,1
S0226,214,142700,4458,F,1
S0226,167,127434,3980,F,1
S0226,301,206504,6451,F,1
S0226,173,119052,3719,F,1
S0226,40,145388,4542,F,1
S0226,69,176458,5512,F,1
S0226,308,160684,5020,F,1
S0226,303,226478,7076,F,1
S0226,236,142188,4442,F,1
S0226,221,104524,3265,F,1
S0226,93,155982,4873,F,1
S0226,232,120044,3750,F,1
S0226,101,184590,5767,F,1
S0226,31,200364,6260,F,1
S0226,201,175248,5475,F,1
S0226,166,160176,5004,F,1
S0226,343,158474,4950,F,1
S0226,250,185072,5782,F,1
S0226,47,195918,6121,F,1
S0226,187,156974,4904,F,1
S0226,295,160942,5028,F,1
S0226,129,130154,4065,F,1
S0226,225,121996,3811,F,1
S0226,17,145900,4558,F,1
S0226,253,125200,3911,F,1
S0226,45,166348,5197,F,1
S0226,74,120786,3773,F,1
S0226,211,131850,4118,F,1
S0226,72,116810,3648,F,1
S0226,316,157708,4927,F,1
S0226,320,244942,7653,F,1
S0226,63,165614,5174,F,1
S0226,154,117804,3680,F,1
S0226,293,112654,3519,F,1
S0226,146,181358,5666,F,1
S0226,114,126442,3949,F,1
S0226,259,104044,3250,F,1
S0226,283,182864,5713,F,1
S0226,65,194926,6090,F,1
S0226,258,134568,4203,F,1
S0226,59,219340,6853,F,1
S0226,235,111184,3473,F,1
S0226,25,125450,3918,F,1
S0226,186,175466,5481,F,1
S0226,135,230926,7215,F,1
S0226,263,208466,6513,F,1
S0226,81,182380,5698,F,1
S0226,233,182122,5689,F,1
S0226,128,156752,4897,F,1
S0226,52,192716,6021,F,1
S0226,158,207982,6498,F,1
S0226,272,180402,5636,F,1
S0226,329,158958,4966,F,1
S0226,132,264912,8277,F,1
S0226,268,126188,3942,F,1
S0226,161,112138,3502,F,1
S0226,80,159468,4982,F,1
S0226,12,191724,5990,F,1
S0226,174,124716,3896,F,1
S0226,127,260458,8137,F,1
S0226,269,98348,3072,F,1
S0226,305,128912,4027,F,1
S0226,213,121990,3810,F,1
S0226,134,195434,6105,F,1
S0226,210,164650,5143,F,1
S0226,222,120748,3772,F,1
S0226,4,138248,4318,F,1
S0226,139,142474,4450,F,1
S0226,279,94162,2941,F,1
S0226,112,225004,7030,F,1
S0226,180,118060,3688,F,1
S0226,294,209224,6536,F,1
S0226,71,188778,5897,F,1
S0226,176,109678,3426,F,1
S0226,314,140490,4388,F,1
S0226,298,160430,5012,F,1
S0226,55,103278,3226,F,1
S0226,340,183600,5736,F,1
S0226,46,139498,4357,F,1
S0226,307,121740,3803,F,1
S0226,143,187052,5844,F,1
S0226,291,143436,4481,F,1
S0226,242,210450,6575,F,1
S0226,66,233420,7293,F,1
S0226,98,204076,6376,F,1
S0226,76,121004,3780,F,1
S0226,21,184108,5752,F,1
S0226,131,145646,4550,F,1
S0226,61,137774,4304,F,1
S0226,147,135564,4235,F,1
S0226,75,146904,4589,F,1
S0226,206,99342,3103,F,1
S0226,312,107246,3350,F,1
S0226,38,109458,3419,F,1
S0226,310,129162,4034,F,1
S0226,311,119786,3741,F,1
S0226,271,139498,4357,F,1
S0226,224,119052,3719,F,1
S0226,245,137514,4295,F,1
S0226,296,157482,4919,F,1
S0226,275,179916,5621,F,1
S0226,194,106254,3319,F,1
S0226,142,130860,4088,F,1
S0226,88,173516,5421,F,1
S0226,58,107950,3372,F,1
S0226,251,139728,4365,F,1
S0226,22,148106,4626,F,1
S0226,262,121294,3789,F,1
S0226,152,170528,5327,F,1
S0226,237,154762,4834,F,1
S0226,318,155020,4843,F,1
S0226,228,142450,4450,F,1
S0226,29,170544,5328,F,1
S0226,238,207982,6498,F,1
S0226,70,136528,4265,F,1
S0226,121,118060,3688,F,1
S0226,306,125708,3927,F,1
S0226,280,113646,3550,F,1
S0226,270,155278,4851,F,1
S0226,230,108200,3379,F,1
S0226,54,105482,3294,F,1
S0226,276,138028,4312,F,1
S0226,195,122984,3841,F,1
S0226,328,185840,5806,F,1
S0226,136,109678,3426,F,1
S0226,104,133834,4180,F,1
S0226,159,161196,5036,F,1
S0226,41,229670,7175,F,1
S0226,282,101548,3172,F,1
S0226,10,140972,4404,F,1
S0226,91,157482,4919,F,1
S0226,321,124248,3881,F,1
S0226,252,115114,3595,F,1
S0226,246,144652,4519,F,1
S0226,78,110668,3457,F,1
S0226,92,184842,5774,F,1
S0226,347,201098,6282,F,1
S0226,171,200076,6251,F,1
S0226,355,134540,4203,F,1
S0226,140,220076,6876,F,1
S0226,266,110420,3449,F,1
S0226,338,120266,3756,F,1
S0226,189,174950,5465,F,1
S0226,85,124460,3888,F,1
S0226,50,138504,4326,F,1
S0226,177,134568,4203,F,1
S0226,181,189746,5928,F,1
S0226,344,160208,5005,F,1
S0226,149,93162,2909,F,1
S0226,351,165098,5157,F,1
S0226,79,119278,3726,F,1
S0226,36,165864,5181,F,1
S0226,103,132364,4135,F,1
S0226,94,250344,7821,F,1
S0226,229,187528,5858,F,1
S0226,178,99342,3103,F,1
S0226,191,116334,3634,F,1
S0226,304,140240,4381,F,1
S0226,202,99568,3110,F,1
S0226,217,92208,2880,F,1
S0226,274,208970,6528,F,1
S0226,126,209966,6560,F,1
S0226,336,269574,8422,F,1
S0226,107,155498,4857,F,1
S0226,27,180872,5650,F,1
S0226,77,202318,6321,F,1
S0226,323,117802,3679,F,1
S0226,299,115850,3618,F,1
S0226,130,114380,3573,F,1
S0226,243,123982,3873,F,1
S0226,313,134570,4203,F,1
S0226,39,199114,6220,F,1
S0226,108,169550,5297,F,1
S0226,28,153560,4797,F,1
S0226,157,256044,8000,F,1
S0226,284,107466,3356,F,1
S0226,184,90216,2817,F,1
S0226,109,114348,3572,F,1
S0226,190,174482,5451,F,1
S0226,165,171020,5343,F,1
S0226,204,195662,6113,F,1
S0226,352,111660,3488,F,1
S0226,212,238540,7453,F,1
S0226,9,179410,5605,F,1
S0226,119,184810,5773,F,1
S0226,337,136778,4272,F,1
S0226,2,153036,4781,F,1
S0226,56,170028,5312,F,1
S0226,327,252106,7876,F,1
S0226,289,175724,5490,F,1
S0226,35,127176,3972,F,1
S0226,106,126922,3964,F,1
S0226,19,109200,3411,F,1
S0226,240,115590,3610,F,1
S0226,68,136044,4250,F,1
S0226,342,134794,4210,F,1
S0226,196,169068,5282,F,1
S0226,15,200110,6252,F,1
S0226,223,133326,4165,F,1
S0226,260,120528,3765,F,1
S0226,5,133350,4165,F,1
S0226,353,158700,4958,F,1
S0226,346,135564,4235,F,1
S0226,26,211658,6612,F,1
S0226,156,130122,4064,F,1
S0226,278,124684,3895,F,1
S0226,116,102060,3188,F,1
S0226,286,157006,4905,F,1
S0226,33,154504,4826,F,1
S0226,1,210926,6590,F,1
S0226,218,121998,3811,F,1
S0226,290,125678,3926,F,1
S0226,244,111148,3472,F,1
S0226,325,105482,3294,F,1
S0226,205,144200,4504,F,1
S0226,164,138990,4342,F,1
S0226,96,189254,5912,F,1
S0226,34,198380,6198,F,1
S0226,7,139498,4357,F,1
S0226,350,187276,5851,F,1
S0226,48,126700,3958,F,1
S0226,332,139982,4373,F,1
S0226,37,190504,5951,F,1
S0226,86,125200,3911,F,1
S0226,257,185326,5790,F,1
S0226,324,115082,3594,F,1
S0226,227,122504,3826,F,1
S0226,335,121998,3811,F,1
S0226,331,156746,4896,F,1
S0226,122,146892,4589,F,1
S0226,57,153770,4803,F,1
S0226,51,156012,4874,F,1
S0226,277,106216,3317,F,1
S0226,273,151594,4735,F,1
S0226,163,197162,6159,F,1
S0226,18,128396,4011,F,1
S0226,117,123212,3849,F,1
S0226,193,103528,3233,F,1
S0226,42,143692,4489,F,1
S0226,170,209232,6537,F,1
S0226,300,122732,3834,F,1
S0226,110,101548,3172,F,1
S0226,339,155020,4843,F,1
S0226,319,163888,5120,F,1
S0226,83,130380,4073,F,1
S0226,113,101294,3164,F,1
S0226,239,149356,4666,F,1
S0226,16,158732,4959,F,1
S0226,179,108434,3387,F,1
S0226,297,138990,4342,F,1
S0134,183,124108,3877,F,1
S0134,219,211918,6621,F,1
S0134,248,176430,5512,F,1
S0134,267,183114,5720,F,1
S0134,73,124082,3876,F,1
S0134,11,117966,3685,F,1
S0134,188,180842,5649,F,1
S0134,326,144496,4514,F,1
S0134,151,169646,5300,F,1
S0134,208,128840,4024,F,1
S0134,330,127150,3972,F,1
S0134,220,134634,4205,F,1
S0134,148,138380,4323,F,1
S0134,14,143146,4471,F,1
S0134,97,135306,4226,F,1
S0134,192,131660,4113,F,1
S0134,87,121068,3782,F,1
S0134,13,219246,6850,F,1
S0134,265,251564,7860,F,1
S0134,288,112044,3500,F,1
S0134,20,116618,3642,F,1
S0134,345,190696,5957,F,1
S0134,8,217134,6784,F,1
S0134,24,189708,5927,F,1
S0134,287,137356,4291,F,1
S0134,153,105388,3292,F,1
S0134,358,115500,3608,F,1
S0134,30,104716,3271,F,1
S0134,138,145868,4557,F,1
S0134,99,163786,5116,F,1
S0134,256,108426,3386,F,1
S0134,115,196842,6149,F,1
S0134,249,179498,5607,F,1
S0134,144,112520,3514,F,1
S0134,43,221998,6936,F,1
S0134,226,179212,5599,F,1
S0134,150,128044,4000,F,1
S0134,197,113228,3537,F,1
S0134,309,211372,6604,F,1
S0134,123,139630,4362,F,1
S0134,354,188650,5893,F,1
S0134,255,148236,4631,F,1
S0134,141,132590,4142,F,1
S0134,357,112044,3500,F,1
S0134,95,169642,5299,F,1
S0134,285,110508,3452,F,1
S0134,254,131756,4116,F,1
S0134,102,147564,4610,F,1
S0134,64,158764,4960,F,1
S0134,53,183914,5745,F,1
S0134,169,66316,2071,F,1
S0134,334,152428,4762,F,1
S0134,44,177770,5553,F,1
S0134,133,211724,6615,F,1
S0134,84,154606,4830,F,1
S0134,162,201232,6287,F,1
S0134,172,203630,6362,F,1
S0134,3,172588,5392,F,1
S0134,105,105836,3306,F,1
S0134,302,159434,4980,F,1
S0134,182,218924,6840,F,1
S0134,207,120654,3769,F,1
S0134,120,114572,3579,F,1
S0134,198,122060,3813,F,1
S0134,175,85356,2666,F,1
S0134,137,106764,3335,F,1
S0134,125,103692,3239,F,1
S0134,82,128524,4014,F,1
S0134,124,144044,4500,F,1
S0134,185,182348,5697,F,1
S0134,247,112876,3526,F,1
S0134,168,101864,3181,F,1
S0134,23,218572,6829,F,1
S0134,261,147920,4621,F,1
S0134,6,108302,3383,F,1
S0134,32,166216,5192,F,1
S0134,315,144012,4499,F,1
S0134,155,195468,6107,F,1
S0134,349,198540,6203,F,1
S0134,200,149904,4683,F,1
S0134,359,138348,4322,F,1
S0134,341,98638,3081,F,1
S0134,100,136650,4268,F,1
S0134,241,134988,4217,F,1
S0134,281,120364,3760,F,1
S0134,348,124592,3892,F,1
S0134,49,133482,4169,F,1
S0134,231,186348,5822,F,1
S0134,90,113868,3557,F,1
S0134,60,153678,4801,F,1
S0134,322,146188,4567,F,1
S0134,209,153676,4801,F,1
S0134,160,181708,5677,F,1
S0134,199,109132,3409,F,1
S0134,203,146922,4589,F,1
S0134,118,158412,4949,F,1
S0134,67,176780,5523,F,1
S0134,89,205294,6414,F,1
S0134,111,195148,6097,F,1
S0134,62,98478,3076,F,1
S0134,264,205006,6405,F,1
S0134,234,132588,4142,F,1
S0134,215,115596,3611,F,1
S0134,292,124460,3888,F,1
S0134,216,94508,2952,F,1
S0134,317,180076,5626,F,1
S0134,145,168302,5258,F,1
S0134,333,199888,6245,F,1
S0134,214,113900,3558,F,1
S0134,167,127502,3983,F,1
S0134,301,144044,4500,F,1
S0134,173,117294,3664,F,1
S0134,40,218246,6818,F,1
S0134,69,174732,5459,F,1
S0134,308,174732,5459,F,1
S0134,303,110508,3452,F,1
S0134,236,192044,6000,F,1
S0134,221,169644,5300,F,1
S0134,93,202990,6342,F,1
S0134,232,150250,4693,F,1
S0134,101,151306,4726,F,1
S0134,31,117260,3663,F,1
S0134,201,169326,5290,F,1
S0134,166,174188,5442,F,1
S0134,343,110504,3451,F,1
S0134,250,141770,4428,F,1
S0134,47,179532,5609,F,1
S0134,187,141420,4418,F,1
S0134,295,93868,2932,F,1
S0134,129,128012,3999,F,1
S0134,225,124044,3875,F,1
S0134,17,204302,6383,F,1
S0134,253,112044,3500,F,1
S0134,45,137036,4281,F,1
S0134,74,74824,2336,F,1
S0134,211,122410,3823,F,1
S0134,72,128044,4000,F,1
S0134,316,144044,4500,F,1
S0134,320,109834,3430,F,1
S0134,63,124426,3886,F,1
S0134,154,151756,4741,F,1
S0134,293,123498,3857,F,1
S0134,146,147274,4600,F,1
S0134,114,164684,5145,F,1
S0134,259,165356,5166,F,1
S0134,283,118668,3707,F,1
S0134,65,173036,5406,F,1
S0134,258,134282,4194,F,1
S0134,59,170286,5320,F,1
S0134,235,125450,3918,F,1
S0134,25,113934,3559,F,1
S0134,186,207052,6469,F,1
S0134,135,104396,3261,F,1
S0134,263,167180,5223,F,1
S0134,81,160142,5003,F,1
S0134,233,128168,4003,F,1
S0134,128,134318,4196,F,1
S0134,52,112876,3526,F,1
S0134,158,121552,3797,F,1
S0134,272,144174,4504,F,1
S0134,329,238122,7439,F,1
S0134,132,158770,4960,F,1
S0134,268,151308,4727,F,1
S0134,161,127500,3983,F,1
S0134,80,243438,7606,F,1
S0134,12,105770,3303,F,1
S0134,174,210090,6563,F,1
S0134,127,111176,3472,F,1
S0134,269,113864,3556,F,1
S0134,305,99818,3117,F,1
S0134,213,135692,4239,F,1
S0134,134,111498,3482,F,1
S0134,210,146864,4588,F,1
S0134,222,144146,4503,F,1
S0134,4,106098,3314,F,1
S0134,139,190060,5938,F,1
S0134,279,223020,6968,F,1
S0134,112,145166,4535,F,1
S0134,180,108364,3385,F,1
S0134,294,172014,5374,F,1
S0134,71,111532,3484,F,1
S0134,176,178156,5566,F,1
S0134,314,158762,4959,F,1
S0134,298,101322,3164,F,1
S0134,55,234220,7318,F,1
S0134,340,132908,4152,F,1
S0134,356,167242,5224,F,1
S0134,46,198700,6208,F,1
S0134,307,107474,3357,F,1
S0134,143,140428,4387,F,1
S0134,291,104400,3261,F,1
S0134,242,137004,4280,F,1
S0134,66,168618,5267,F,1
S0134,98,123756,3866,F,1
S0134,76,204650,6393,F,1
S0134,21,158442,4949,F,1
S0134,131,152974,4779,F,1
S0134,61,169998,5311,F,1
S0134,147,176778,5522,F,1
S0134,75,127500,3983,F,1
S0134,360,159468,4982,F,1
S0134,206,110860,3463,F,1
S0134,312,153674,4800,F,1
S0134,38,122764,3835,F,1
S0134,310,203950,6372,F,1
S0134,311,137100,4283,F,1
S0134,271,154220,4818,F,1
S0134,224,143818,4492,F,1
S0134,245,135434,4230,F,1
S0134,296,140428,4387,F,1
S0134,275,179498,5607,F,1
S0134,194,155340,4853,F,1
S0134,142,195150,6097,F,1
S0134,88,192080,6001,F,1
S0134,58,139402,4354,F,1
S0134,251,131532,4109,F,1
S0134,22,198474,6200,F,1
S0134,262,145868,4557,F,1
S0134,152,119852,3744,F,1
S0134,237,166926,5215,F,1
S0134,318,159434,4980,F,1
S0134,228,116302,3633,F,1
S0134,29,149580,4673,F,1
S0134,238,160494,5014,F,1
S0134,70,135822,4243,F,1
S0134,121,221326,6915,F,1
S0134,306,159436,4981,F,1
S0134,280,153930,4808,F,1
S0134,270,162060,5063,F,1
S0134,230,129520,4046,F,1
S0134,54,148876,4651,F,1
S0134,276,179852,5619,F,1
S0134,195,128012,3999,F,1
S0134,328,173742,5428,F,1
S0134,136,166246,5193,F,1
S0134,104,115594,3610,F,1
S0134,159,183692,5739,F,1
S0134,41,113264,3538,F,1
S0134,282,189708,5927,F,1
S0134,10,174090,5438,F,1
S0134,91,199564,6235,F,1
S0134,321,151628,4737,F,1
S0134,252,174732,5459,F,1
S0134,246,216778,6772,F,1
S0134,78,189036,5906,F,1
S0134,92,214158,6691,F,1
S0134,347,137356,4291,F,1
S0134,171,142124,4440,F,1
S0134,355,107946,3371,F,1
S0134,140,115274,3600,F,1
S0134,266,111528,3483,F,1
S0134,338,136526,4265,F,1
S0134,189,139724,4365,F,1
S0134,85,196170,6128,F,1
S0134,50,245098,7657,F,1
S0134,177,129196,4035,F,1
S0134,181,130794,4085,F,1
S0134,344,121290,3788,F,1
S0134,149,185606,5798,F,1
S0134,351,183914,5745,F,1
S0134,79,202318,6321,F,1
S0134,36,112044,3500,F,1
S0134,103,165450,5168,F,1
S0134,94,111180,3473,F,1
S0134,229,186478,5826,F,1
S0134,178,157740,4928,F,1
S0134,191,229452,7169,F,1
S0134,304,89100,2783,F,1
S0134,202,183340,5728,F,1
S0134,217,111208,3473,F,1
S0134,274,199248,6225,F,1
S0134,126,171372,5354,F,1
S0134,336,122606,3830,F,1
S0134,107,125134,3909,F,1
S0134,27,141294,4414,F,1
S0134,77,174762,5459,F,1
S0134,323,148236,4631,F,1
S0134,299,175438,5481,F,1
S0134,130,163884,5120,F,1
S0134,243,115594,3610,F,1
S0134,361,108142,3378,F,1
S0134,313,142124,4440,F,1
S0134,39,179818,5617,F,1
S0134,108,154700,4833,F,1
S0134,28,130828,4086,F,1
S0134,157,189326,5915,F,1
S0134,284,139754,4365,F,1
S0134,184,114798,3586,F,1
S0134,109,103692,3239,F,1
S0134,190,198574,6204,F,1
S0134,165,119308,3727,F,1
S0134,204,245802,7679,F,1
S0134,352,171340,5353,F,1
S0134,212,114988,3592,F,1
S0134,9,121708,3802,F,1
S0134,119,118316,3696,F,1
S0134,337,245482,7669,F,1
S0134,2,239660,7488,F,1
S0134,56,199216,6224,F,1
S0134,327,199848,6243,F,1
S0134,289,224044,7000,F,1
S0134,35,135948,4247,F,1
S0134,106,116908,3652,F,1
S0134,19,121708,3802,F,1
S0134,240,193964,6060,F,1
S0134,68,164012,5124,F,1
S0134,342,118188,3692,F,1
S0134,196,170634,5330,F,1
S0134,15,211498,6607,F,1
S0134,223,141418,4417,F,1
S0134,260,170638,5331,F,1
S0134,5,136428,4262,F,1
S0134,353,223372,6979,F,1
S0134,346,183340,5728,F,1
S0134,26,164556,5141,F,1
S0134,156,125098,3907,F,1
S0134,278,97868,3057,F,1
S0134,116,151630,4737,F,1
S0134,286,161486,5045,F,1
S0134,33,111854,3494,F,1
S0134,1,109678,3426,F,1
S0134,218,127822,3993,F,1
S0134,290,146316,4571,F,1
S0134,244,193770,6053,F,1
S0134,325,251212,7849,F,1
S0134,205,133606,4173,F,1
S0134,164,160044,5000,F,1
S0134,96,180396,5636,F,1
S0134,34,175084,5470,F,1
S0134,7,195598,6111,F,1
S0134,350,175084,5470,F,1
S0134,48,124458,3887,F,1
S0134,332,182286,5695,F,1
S0134,37,123020,3843,F,1
S0134,86,215470,6732,F,1
S0134,257,120200,3754,F,1
S0134,324,150602,4704,F,1
S0134,227,103372,3229,F,1
S0134,335,104106,3251,F,1
S0134,331,170668,5332,F,1
S0134,122,125454,3919,F,1
S0134,57,168302,5258,F,1
S0134,51,130412,4074,F,1
S0134,277,114252,3569,F,1
S0134,273,124426,3886,F,1
S0134,163,133966,4185,F,1
S0134,18,155630,4862,F,1
S0134,117,109482,3419,F,1
S0134,193,136270,4257,F,1
S0134,42,128044,4000,F,1
S0134,170,204330,6383,F,1
S0134,300,102666,3206,F,1
S0134,110,211724,6615,F,1
S0134,339,130220,4067,F,1
S0134,319,215884,6745,F,1
S0134,83,182412,5699,F,1
S0134,113,176110,5502,F,1
S0134,239,218924,6840,F,1
S0134,16,218572,6829,F,1
S0134,179,118732,3709,F,1
S0134,297,131496,4107,F,1
S0515,183,129900,4058,F,1
S0515,219,112140,3503,F,1
S0515,248,116490,3638,F,1
S0515,267,107756,3366,F,1
S0515,73,159652,4987,F,1
S0515,11,148138,4627,F,1
S0515,188,177934,5559,F,1
S0515,326,143950,4497,F,1
S0515,151,189326,5915,F,1
S0515,208,136974,4279,F,1
S0515,330,118860,3713,F,1
S0515,220,242700,7583,F,1
S0515,148,97708,3052,F,1
S0515,14,124200,3879,F,1
S0515,97,148106,4626,F,1
S0515,192,133388,4167,F,1
S0515,87,91504,2858,F,1
S0515,13,81200,2536,F,1
S0515,265,81610,2548,F,1
S0515,288,96684,3020,F,1
S0515,20,153552,4797,F,1
S0515,345,99466,3106,F,1
S0515,8,111372,3479,F,1
S0515,24,193958,6059,F,1
S0515,287,70090,2188,F,1
S0515,153,146348,4572,F,1
S0515,30,142802,4461,F,1
S0515,138,116138,3627,F,1
S0515,99,155178,4847,F,1
S0515,256,92778,2897,F,1
S0515,115,172178,5379,F,1
S0515,249,116426,3636,F,1
S0515,144,125356,3916,F,1
S0515,43,161484,5045,F,1
S0515,226,117516,3671,F,1
S0515,150,180270,5632,F,1
S0515,197,121256,3787,F,1
S0515,309,108778,3397,F,1
S0515,123,100364,3135,F,1
S0515,354,142606,4455,F,1
S0515,255,125646,3925,F,1
S0515,141,108462,3388,F,1
S0515,95,122540,3828,F,1
S0515,285,125770,3928,F,1
S0515,254,161676,5051,F,1
S0515,102,184582,5766,F,1
S0515,64,173548,5422,F,1
S0515,53,110092,3439,F,1
S0515,169,196106,6126,F,1
S0515,334,209002,6529,F,1
S0515,44,113420,3543,F,1
S0515,133,147114,4595,F,1
S0515,84,191692,5989,F,1
S0515,162,149388,4667,F,1
S0515,172,135536,4234,F,1
S0515,3,221138,6909,F,1
S0515,105,242474,7575,F,1
S0515,302,101392,3167,F,1
S0515,182,146348,4572,F,1
S0515,207,135438,4231,F,1
S0515,120,229418,7167,F,1
S0515,198,96880,3026,F,1
S0515,175,97354,3040,F,1
S0515,137,120114,3752,F,1
S0515,125,177900,5558,F,1
S0515,82,89644,2800,F,1
S0515,124,114794,3585,F,1
S0515,185,162124,5065,F,1
S0515,247,126250,3943,F,1
S0515,168,97004,3030,F,1
